DGUID,Alfalfa and alfalfa mixtures (m2),All other tame hay and fodder crops (m2),Barley (m2),Buckwheat (m2),Canary seed (m2),Canola (rapeseed) (m2),Chick peas (m2),Corn for grain (m2),Corn for silage (m2),Dry field peas (m2),Dry white beans (m2),Faba beans (m2),Flaxseed (m2),Forage seed to be harvested for seed (m2),Hemp (m2),Lentils (m2),Mixed grains (m2),Oats (m2),Other dry beans (m2),Other field crops (m2),Potatoes (m2),"Rye, total (m2)",Soybeans (m2),Sugar beets (m2),Sunflower seed (m2),Triticale (m2),"Wheat, total (m2)",year,CD,Total wheat (Grain kg),Total wheat (Straw/Stover kg),Total wheat (Grain kg P),Total wheat (Straw/Stover kg P),Total wheat (Total kg P),Oats (Grain kg),Oats (Straw/Stover kg),Oats (Grain kg P),Oats (Straw/Stover kg P),Oats (Total kg P),Barley (Grain kg),Barley (Straw/Stover kg),Barley (Grain kg P),Barley (Straw/Stover kg P),Barley (Total kg P),Corn for grain (Grain kg),Corn for ethanol (Ethanol kg),Corn for grain (Straw/Stover kg),Corn for grain (Grain kg P),Corn for ethanol (Ethanol kg P),Corn for grain (Straw/Stover kg P),Corn for grain (Total kg P),Corn for ethanol (Total kg P),Corn for silage (Silage kg),Corn for silage (Silage kg P),Corn for silage (Total kg P),Total rye (Grain kg),Total rye (Straw/Stover kg),Total rye (Grain kg P),Total rye (Straw/Stover kg P),Total rye (Total kg P),Canola (rapeseed) (Grain kg),Canola (rapeseed) (Straw/Stover kg),Canola (rapeseed) (Grain kg P),Canola (rapeseed) (Straw/Stover kg P),Canola (rapeseed) (Total kg P),Soybeans (Grain kg),Soybeans (Straw/Stover kg),Soybeans (Grain kg P),Soybeans (Straw/Stover kg P),Soybeans (Total kg P),Dry white beans (Vegetable kg),Dry white beans (Vegetable kg P),Dry white beans (Total kg P),Other dry beans (Vegetable kg),Other dry beans (Vegetable kg P),Other dry beans (Total kg P),Faba beans (Vegetable kg),Faba beans (Vegetable kg P),Faba beans (Total kg P),Alfalfa and alfalfa mixtures (Forage kg),Alfalfa and alfalfa mixtures (Forage kg P),Alfalfa and alfalfa mixtures (Total kg P),All other tame hay and fodder crops (Forage kg),All other tame hay and fodder crops (Forage kg P),All other tame hay and fodder crops (Total kg P),Forage seed for seed  (Forage kg),Forage seed for seed  (Forage kg P),Forage seed for seed  (Total kg P),Potatoes  (Vegetable kg),Potatoes  (Vegetable kg P),Potatoes  (Total kg P),Dry field peas  (Vegetable kg),Dry field peas  (Vegetable kg P),Dry field peas  (Total kg P),Sunflowers (Grain kg),Sunflowers (Straw/Stover kg),Sunflowers (Grain kg P),Sunflowers (Straw/Stover kg P),Sunflowers (Total kg P),Buckwheat (Grain kg),Buckwheat (Straw/Stover kg),Buckwheat (Grain kg P),Buckwheat (Straw/Stover kg P),Buckwheat (Total kg P),Sugar beets  (Beet kg),Sugar beets  (Beet kg P),Sugar beets  (Total kg P),Triticale (Grain kg),Triticale (Straw/Stover kg),Triticale (Grain kg P),Triticale (Straw/Stover kg P),Triticale (Total kg P),Lentils (Grain kg),Lentils (Straw/Stover kg),Lentils (Grain kg P),Lentils (Straw/Stover kg P),Lentils  (Total kg P),Chickpeas (Grain kg),Chickpeas (Straw/Stover kg),Chickpeas (Grain kg P),Chickpeas (Straw/Stover kg P),Chickpeas  (Total kg P),Hemp (Grain kg),Hemp (Straw/Stover kg),Hemp (Grain kg P),Hemp (Straw/Stover kg P),Hemp  (Total kg P),Flaxseed  (Grain kg),Flaxseed (Straw/Stover kg),Flaxseed  (Grain kg P),Flaxseed (Straw/Stover kg P),Flaxseed  (Total kg P),Forage seed for seed (Forage kg),Forage seed for seed (Forage kg P),Forage seed for seed (Total kg P),Potatoes (Vegetable kg),Potatoes (Vegetable kg P),Potatoes (Total kg P),Dry field peas (Vegetable kg),Dry field peas (Vegetable kg P),Dry field peas (Total kg P),Sugar beets (Beet kg),Sugar beets (Beet kg P),Sugar beets (Total kg P),Lentils (Total kg P),Chickpeas (Total kg P),Hemp (Total kg P),Flaxseed (Grain kg),Flaxseed (Grain kg P),Flaxseed (Total kg P)
2021A00032473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800000.0,1530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12190000.0,0.0,0.0,0.0,4170000.0,2021,2473,1511552.6412477822,1888272.3162155352,9371.62637573625,1321.7906213508747,10693.416997087124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086543.964495929,426720,8719310.493567852,17042.323100588605,1194.816,17438.620987135706,34480.94408772431,1194.816,2400859.0956939454,6002.147739234863,6002.147739234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3623468.008520186,6913555.099212722,23190.19525452919,15209.821218267989,38400.01647279718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032474,26470000.0,33540000.0,0.0,0.0,0.0,0.0,0.0,44040000.0,11440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62180000.0,0.0,0.0,0.0,13850000.0,2021,2474,5020384.671770212,6271599.899181094,31126.384964975314,4390.119929426766,35516.50489440208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41756242.49947069,426720,56470357.96128356,116917.47899851794,1194.816,112940.71592256712,229858.19492108506,1194.816,17951521.6044044,44878.804011011,44878.804011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18482956.584888037,35265369.65291608,118290.92214328345,77583.81323641537,195874.7353796988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23735103.73968954,52217.22822731699,52217.22822731699,30074627.1034827,66164.17962766194,66164.17962766194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032476,18890000.0,22610000.0,0.0,0.0,0.0,0.0,0.0,29830000.0,9890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120000.0,0.0,0.0,0.0,0.0,0.0,35410000.0,0.0,0.0,0.0,4160000.0,2021,2476,1507927.8147699698,1883744.0852413971,9349.152451573813,1318.620859668978,10667.77331124279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28145436.47954611,426720,38249563.532813095,78807.22214272912,1194.816,76499.12706562619,155306.3492083553,1194.816,15519278.729681777,38798.19682420444,38798.19682420444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10525594.928769466,20082771.621256974,67363.80754412459,44182.09756676534,111545.90511088993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16938273.88147848,37264.202539252656,37264.202539252656,20273921.252526652,44602.62675555863,44602.62675555863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032478,5300000.0,19160000.0,0.0,0.0,0.0,0.0,0.0,0.0,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,1647648.3990056487,4119.120997514122,4119.120997514122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4752400.8243428245,10455.281813554215,10455.281813554215,17180377.31969972,37796.83010333939,37796.83010333939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032479,23690000.0,67020000.0,2850000.0,0.0,0.0,0.0,0.0,0.0,2650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350000.0,11080000.0,0.0,0.0,0.0,0.0,6940000.0,0.0,0.0,0.0,0.0,2021,2479,0.0,0.0,0.0,0.0,0.0,3179266.483545267,4967603.880539481,10809.506044053907,7948.166208863168,18757.672252917077,1024258.945967985,856104.6579323229,3482.4804162911487,941.7151237255551,4424.1955400167035,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,4158350.7212999705,10395.876803249927,10395.876803249927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062909.5963191215,3936019.0638667997,13202.621416442378,8659.24194050696,21861.86335694934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21242335.005411606,46733.137011905535,46733.137011905535,60095453.442916244,132209.99757441576,132209.99757441576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032480,14170000.0,53250000.0,0.0,0.0,0.0,0.0,0.0,8510000.0,3520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24480000.0,0.0,0.0,0.0,0.0,2021,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7724438.284979464,426720,10911960.632391533,21628.4271979425,1194.816,21823.921264783065,43452.34846272557,1194.816,5523545.109047508,13808.86277261877,13808.86277261877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276660.9391775355,13883825.170527272,46570.63001073623,30544.41537516,77115.04538589623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12705947.10961091,27953.083641144,27953.083641144,47748178.09363309,105045.9918059928,105045.9918059928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032481,0.0,11850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10740000.0,0.0,0.0,0.0,0.0,2021,2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192456.6375313206,6091188.00373623,20431.722480200453,13400.613608219704,33832.336088420154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10625650.899709899,23376.431979361776,23376.431979361776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032482,15780000.0,70800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10670000.0,0.0,0.0,0.0,0.0,2021,2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171649.1920353062,6051487.52326495,20298.55482902596,13313.27255118289,33611.82738020885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14149600.944930144,31129.122078846314,31129.122078846314,63484901.57801358,139666.78347162987,139666.78347162987,1273284.7491635492,2801.226448159808,2801.226448159808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273284.7491635492,2801.226448159808,2801.226448159808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032483,14790000.0,49540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6060000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2483,0.0,0.0,0.0,0.0,0.0,1738840.6940689818,2716938.5844827844,5912.058359834539,4347.101735172455,10259.160095006995,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13261888.338118937,29176.154343861665,29176.154343861665,44421497.51659311,97727.29453650485,97727.29453650485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032484,48040000.0,64720000.0,2980000.0,0.0,0.0,0.0,0.0,22400000.0,8900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470000.0,7680000.0,0.0,0.0,0.0,1240000.0,29940000.0,0.0,0.0,0.0,9960000.0,2021,2484,3610327.1719011776,4510118.050241422,22384.0284657873,3157.0826351689957,25541.111100956296,2203679.295453759,3443248.899146499,7492.509604542781,5509.198238634399,13001.70784317718,1070979.529468279,895155.0458380078,3641.330400192149,984.6705504218086,4626.000950613958,21028737.765398353,426720,28722434.56704704,58880.4657431154,1194.816,57444.86913409408,116325.33487720948,1194.816,13965781.667762166,34914.45416940541,34914.45416940541,428853.06367109314,767198.8953410791,1115.0179655448421,920.6386744092949,2035.656639954137,0.0,0.0,0.0,0.0,0.0,8899641.687866643,16980462.64728703,56957.70680234652,37357.01782403146,94314.72462637798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43076478.41536401,94768.25251380082,94768.25251380082,58033090.821031615,127672.79980626956,127672.79980626956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032485,54910000.0,74830000.0,22490000.0,3590000.0,0.0,25470000.0,0.0,6260000.0,3860000.0,940000.0,10000.0,0.0,0.0,0.0,1550000.0,0.0,3900000.0,54030000.0,0.0,2250000.0,2890000.0,0.0,24040000.0,0.0,0.0,0.0,18050000.0,2021,2485,6542811.792451431,8173456.908319043,40565.43311319887,5721.419835823331,46286.852949022206,15503228.168407109,24223794.01313611,52710.97577258418,38758.07042101778,91469.04619360196,8082660.945550871,6755717.107683488,27481.047214872964,7431.288818451837,34912.3360333248,5569314.179080076,426720,8026894.660255111,15594.079701424213,1194.816,16053.789320510223,31647.869021934435,1194.816,6057069.352535051,15142.673381337629,15142.673381337629,0.0,0.0,0.0,0.0,0.0,5909442.297682647,20269101.600747243,46684.59415169291,87157.13688321314,133841.73103490606,7145871.281774018,13634279.293279232,45733.57620335371,29995.414445214312,75728.99064856803,1120.849251024251,5.04382162960913,5.04382162960913,0.0,0.0,0.0,0.0,0.0,0.0,49236665.8989933,108320.66497778526,108320.66497778526,67098519.563315764,147616.7430392947,147616.7430392947,0.0,0.0,0.0,25078307065.131977,15046984.239079185,15046984.239079185,969310432.2857722,3877241.729143089,3877241.729143089,0.0,0.0,0.0,0.0,0.0,461615.93561823235,321907.9048941649,1431.0094004165203,160.95395244708246,1591.9633528636027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203825.0,500030.0,1284.0975,1050.063,2334.1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25078307065.131977,15046984.239079185,15046984.239079185,969310432.2857722,3877241.729143089,3877241.729143089,0.0,0.0,0.0,0.0,0.0,2334.1605,0.0,0.0,0.0
2021A00032486,6050000.0,37470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2486,0.0,0.0,0.0,0.0,0.0,1187920.870205542,1856126.3596961596,4038.930958698844,2969.802175513855,7008.733134212699,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5424910.374957374,11934.802824906223,11934.802824906223,33598577.14870295,73916.86972714649,73916.86972714649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032487,21350000.0,152190000.0,0.0,0.0,0.0,4010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2487,0.0,0.0,0.0,0.0,0.0,9296772.027695546,14526206.293274293,31609.024894164857,23241.930069238868,54850.954963403725,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930383.3377976998,3191169.902591144,7350.028368601829,13722.03058114192,21072.05894974375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19144105.207494207,42117.03145648725,42117.03145648725,136465638.0107046,300224.40362355014,300224.40362355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032488,13150000.0,84290000.0,3070000.0,0.0,0.0,3130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120000.0,17160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2488,0.0,0.0,0.0,0.0,0.0,4923845.925779493,7693509.2590304585,16741.076147650274,12309.614814448734,29050.690962099008,1103324.5488146364,922189.9297727128,3751.303465969764,1014.4089227499841,4765.712388719749,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726209.4382311223,2490863.290551192,5737.054562025866,10710.712149370127,16447.766711395994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11791334.12077512,25940.935065705264,25940.935065705264,75581106.69506729,166278.43472914805,166278.43472914805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
