"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Field crops and hay, Census of Agriculture, 2021","32100309",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3210030901",1;2,"CURRENT - a cube available to the public and that is current","Every 5 years","2021-01-01","2021-01-01","3",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",3;4;5,""
"2","Field crops and hay",,""
"3","Unit of measure",,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","Division No.  6, Manitoba [CD460206000]","[4606]","1388","1387","",,
"1","Division No.  7, Manitoba [CD460207000]","[4607]","1392","1387","",,
"1","Sifton, Manitoba [CCS460206016]","[4606016]","1389","1388","",,
"1","Pipestone, Manitoba [CCS460206023]","[4606023]","1390","1388","",,
"1","Wallace-Woodworth, Manitoba [CCS460206031]","[4606031]","1391","1388","",,
"1","Glenboro-South Cypress, Manitoba [CCS460207039]","[4607039]","1393","1392","",,
"1","Oakland-Wawanesa, Manitoba [CCS460207046]","[4607046]","1394","1392","",,
"1","Souris-Glenwood, Manitoba [CCS460207052]","[4607052]","1395","1392","",,
"1","Whitehead, Manitoba [CCS460207057]","[4607057]","1396","1392","",,
"1","North Cypress-Langford, Manitoba [CCS460207066]","[4607066]","1397","1392","",,
"1","Elton, Manitoba [CCS460207071]","[4607071]","1398","1392","",,
"1","Riverdale, Manitoba [CCS460207076]","[4607076]","1399","1392","",,
"1","Division No. 15, Manitoba [CD460315000]","[4615]","1401","1400","",,
"1","Oakview, Manitoba [CCS460315032]","[4615032]","1402","1401","",,
"1","Hamiota, Manitoba [CCS460315037]","[4615037]","1403","1401","",,
"1","Ellice-Archie, Manitoba [CCS460315047]","[4615047]","1404","1401","",,
"1","Prairie View, Manitoba [CCS460315056]","[4615056]","1405","1401","",,
"1","Yellowhead, Manitoba [CCS460315063]","[4615063]","1406","1401","",,
"1","Harrison Park, Manitoba [CCS460315070]","[4615070]","1407","1401","",,
"1","Minto-Odanah, Manitoba [CCS460315074]","[4615074]","1408","1401","",,
"1","Rosedale, Manitoba [CCS460315078]","[4615078]","1409","1401","",,
"1","Clanwilliam-Erickson, Manitoba [CCS460315092]","[4615092]","1410","1401","",,
"1","Division No. 16, Manitoba [CD460416000]","[4616]","1412","1411","",,
"1","Rossburn, Manitoba [CCS460416005]","[4616005]","1413","1412","",,
"1","Riding Mountain West, Manitoba [CCS460416020]","[4616020]","1414","1412","",,
"1","Russell-Binscarth, Manitoba [CCS460416030]","[4616030]","1415","1412","",,
"1","Hillsburg-Roblin-Shell River, Manitoba [CCS460416048]","[4616048]","1416","1412","",,
"1","Division No. 20, Manitoba [CD460520000]","[4620]","1418","1417","",,
"1","Mountain (South), Manitoba [CCS460520032]","[4620032]","1419","1418","",,
"1","Swan Valley West, Manitoba [CCS460520042]","[4620042]","1420","1418","",,
"1","Minitonas-Bowsman, Manitoba [CCS460520051]","[4620051]","1421","1418","",,
"1","Mountain (North), Manitoba [CCS460520055]","[4620055]","1422","1418","",,
"1","Division No. 20, Unorganized, South Part, Manitoba [CCS460520066]","[4620066]","1423","1418","",,
"1","Division No. 17, Manitoba [CD460617000]","[4617]","1425","1424","",,
"1","Alonsa, Manitoba [CCS460617026]","[4617026]","1426","1425","",,
"1","McCreary, Manitoba [CCS460617035]","[4617035]","1427","1425","",,
"1","Ste. Rose, Manitoba [CCS460617041]","[4617041]","1428","1425","",,
"1","Dauphin, Manitoba [CCS460617048]","[4617048]","1429","1425","",,
"1","Gilbert Plains, Manitoba [CCS460617054]","[4617054]","1430","1425","",,
"1","Grandview, Manitoba [CCS460617058]","[4617058]","1431","1425","",,
"1","Ethelbert, Manitoba [CCS460617064]","[4617064]","1432","1425","",,
"1","Mossey River, Manitoba [CCS460617072]","[4617072]","1433","1425","",,
"1","Lakeshore, Manitoba [CCS460617075]","[4617075]","1434","1425","",,
"1","Division No. 17, Unorganized, Manitoba [CCS460617092]","[4617092]","1435","1425","",,
"1","Division No.  8, Manitoba [CD460708000]","[4608]","1437","1436","",,
"1","Division No.  9, Manitoba [CD460709000]","[4609]","1443","1436","",,
"1","Division No. 10, Manitoba [CD460710000]","[4610]","1446","1436","",,
"1","Norfolk-Treherne, Manitoba [CCS460708032]","[4608032]","1438","1437","",,
"1","Victoria, Manitoba [CCS460708042]","[4608042]","1439","1437","",,
"1","North Norfolk, Manitoba [CCS460708046]","[4608046]","1440","1437","",,
"1","Glenella-Lansdowne, Manitoba [CCS460708055]","[4608055]","1441","1437","",,
"1","WestLake-Gladstone, Manitoba [CCS460708060]","[4608060]","1442","1437","",,
"1","Grey, Manitoba [CCS460709018]","[4609018]","1444","1443","",,
"1","Portage la Prairie, Manitoba [CCS460709024]","[4609024]","1445","1443","",,
"1","Macdonald, Manitoba [CCS460710035]","[4610035]","1447","1446","",,
"1","Cartier, Manitoba [CCS460710043]","[4610043]","1448","1446","",,
"1","St. François Xavier, Manitoba [CCS460710052]","[4610052]","1449","1446","",,
"1","Division No.  3, Manitoba [CD460803000]","[4603]","1451","1450","",,
"1","Division No.  4, Manitoba [CD460804000]","[4604]","1459","1450","",,
"1","Montcalm, Manitoba [CCS460803030]","[4603030]","1452","1451","",,
"1","Rhineland, Manitoba [CCS460803041]","[4603041]","1453","1451","",,
"1","Stanley, Manitoba [CCS460803047]","[4603047]","1454","1451","",,
"1","Thompson, Manitoba [CCS460803058]","[4603058]","1455","1451","",,
"1","Roland, Manitoba [CCS460803062]","[4603062]","1456","1451","",,
"1","Morris, Manitoba [CCS460803065]","[4603065]","1457","1451","",,
"1","Dufferin, Manitoba [CCS460803072]","[4603072]","1458","1451","",,
"1","Pembina, Manitoba [CCS460804034]","[4604034]","1460","1459","",,
"1","Louise, Manitoba [CCS460804040]","[4604040]","1461","1459","",,
"1","Cartwright-Roblin, Manitoba [CCS460804052]","[4604052]","1462","1459","",,
"1","Argyle, Manitoba [CCS460804057]","[4604057]","1463","1459","",,
"1","Lorne, Manitoba [CCS460804064]","[4604064]","1464","1459","",,
"1","Division No.  2, Manitoba [CD460902000]","[4602]","1466","1465","",,
"1","Division No. 11, Manitoba [CD460911000]","[4611]","1474","1465","",,
"1","Division No. 12, Manitoba [CD460912000]","[4612]","1477","1465","",,
"1","Emerson-Franklin, Manitoba [CCS460902024]","[4602024]","1467","1466","",,
"1","De Salaberry, Manitoba [CCS460902032]","[4602032]","1468","1466","",,
"1","Hanover, Manitoba [CCS460902041]","[4602041]","1469","1466","",,
"1","La Broquerie, Manitoba [CCS460902053]","[4602053]","1470","1466","",,
"1","Ste. Anne, Manitoba [CCS460902057]","[4602057]","1471","1466","",,
"1","Taché, Manitoba [CCS460902069]","[4602069]","1472","1466","",,
"1","Ritchot, Manitoba [CCS460902075]","[4602075]","1473","1466","",,
"1","Winnipeg, Manitoba [CCS460911040]","[4611040]","1475","1474","",,
"1","Headingley, Manitoba [CCS460911042]","[4611042]","1476","1474","",,
"1","Springfield, Manitoba [CCS460912047]","[4612047]","1478","1477","",,
"1","Brokenhead, Manitoba [CCS460912054]","[4612054]","1479","1477","",,
"1","Division No.  1, Manitoba [CD461001000]","[4601]","1481","1480","",,
"1","Stuartburn, Manitoba [CCS461001035]","[4601035]","1482","1481","",,
"1","Piney, Manitoba [CCS461001039]","[4601039]","1483","1481","",,
"1","Reynolds, Manitoba [CCS461001043]","[4601043]","1484","1481","",,
"1","Whitemouth, Manitoba [CCS461001046]","[4601046]","1485","1481","",,
"1","Lac du Bonnet, Manitoba [CCS461001057]","[4601057]","1486","1481","",,
"1","Alexander, Manitoba [CCS461001071]","[4601071]","1487","1481","",,
"1","Division No.  1, Unorganized, Manitoba [CCS461001094]","[4601094]","1488","1481","",,
"1","Division No. 13, Manitoba [CD461113000]","[4613]","1490","1489","",,
"1","Division No. 14, Manitoba [CD461114000]","[4614]","1494","1489","",,
"1","West St. Paul, Manitoba [CCS461113037]","[4613037]","1491","1490","",,
"1","St. Andrews, Manitoba [CCS461113043]","[4613043]","1492","1490","",,
"1","St. Clements, Manitoba [CCS461113056]","[4613056]","1493","1490","",,
"1","Rosser, Manitoba [CCS461114015]","[4614015]","1495","1494","",,
"1","Woodlands, Manitoba [CCS461114031]","[4614031]","1496","1494","",,
"1","Rockwood, Manitoba [CCS461114036]","[4614036]","1497","1494","",,
"1","Division No. 18, Manitoba [CD461218000]","[4618]","1499","1498","",,
"1","Division No. 19, Manitoba [CD461219000]","[4619]","1510","1498","",,
"1","Division No. 21, Manitoba [CD461221000]","[4621]","1512","1498","",,
"1","Division No. 22, Manitoba [CD461222000]","[4622]","1514","1498","",,
"1","Division No. 23, Manitoba [CD461223000]","[4623]","1516","1498","",,
"1","Gimli, Manitoba [CCS461218031]","[4618031]","1500","1499","",,
"1","Armstrong, Manitoba [CCS461218037]","[4618037]","1501","1499","",,
"1","St. Laurent, Manitoba [CCS461218040]","[4618040]","1502","1499","",,
"1","Coldwell, Manitoba [CCS461218044]","[4618044]","1503","1499","",,
"1","West Interlake, Manitoba [CCS461218056]","[4618056]","1504","1499","",,
"1","Grahamdale, Manitoba [CCS461218060]","[4618060]","1505","1499","",,
"1","Fisher, Manitoba [CCS461218068]","[4618068]","1506","1499","",,
"1","Bifrost-Riverton, Manitoba [CCS461218076]","[4618076]","1507","1499","",,
"1","Division No. 18, Unorganized, East Part, Manitoba [CCS461218091]","[4618091]","1508","1499","",,
"1","Division No. 18, Unorganized, West Part, Manitoba [CCS461218093]","[4618093]","1509","1499","",,
"1","Division No. 19, Unorganized, Manitoba [CCS461219045]","[4619045]","1511","1510","",,
"1","Division No. 21, Unorganized, Manitoba [CCS461221078]","[4621078]","1513","1512","",,
"1","Division No. 22, Unorganized, Manitoba [CCS461222046]","[4622046]","1515","1514","",,
"1","Division No. 23, Unorganized, Manitoba [CCS461223062]","[4623062]","1517","1516","",,
"1","Census Agricultural Region 6, Saskatchewan [CAR470600000]","[4706]","1787","1518","",,
"1","Census Agricultural Region 7, Saskatchewan [CAR470700000]","[4707]","1838","1518","",,
"1","Census Agricultural Region 1, Saskatchewan [CAR470100000]","[4701]","1519","1518","",,
"1","Census Agricultural Region 2, Saskatchewan [CAR470200000]","[4702]","1590","1518","",,
"1","Census Agricultural Region 3, Saskatchewan [CAR470300000]","[4703]","1633","1518","",,
"1","Census Agricultural Region 4, Saskatchewan [CAR470400000]","[4704]","1710","1518","",,
"1","Census Agricultural Region 5, Saskatchewan [CAR470500000]","[4705]","1769","1518","",,
"1","Division No.  1, Saskatchewan [CD470101000]","[4701]","1520","1519","",,
"1","Division No.  5, Saskatchewan [CD470105000]","[4705]","1540","1519","",,
"1","Division No.  9, Saskatchewan [CD470109000]","[4709]","1559","1519","",,
"1","Division No. 10, Saskatchewan [CD470110000]","[4710]","1576","1519","",,
"1","Argyle No. 1, Saskatchewan [CCS470101001]","[4701001]","1521","1520","",,
"1","Mount Pleasant No. 2, Saskatchewan [CCS470101006]","[4701006]","1522","1520","",,
"1","Enniskillen No. 3, Saskatchewan [CCS470101011]","[4701011]","1523","1520","",,
"1","Coalfields No. 4, Saskatchewan [CCS470101016]","[4701016]","1524","1520","",,
"1","Estevan No. 5, Saskatchewan [CCS470101022]","[4701022]","1525","1520","",,
"1","Benson No. 35, Saskatchewan [CCS470101027]","[4701027]","1526","1520","",,
"1","Browning No. 34, Saskatchewan [CCS470101031]","[4701031]","1527","1520","",,
"1","Moose Creek No. 33, Saskatchewan [CCS470101036]","[4701036]","1528","1520","",,
"1","Reciprocity No. 32, Saskatchewan [CCS470101039]","[4701039]","1529","1520","",,
"1","Storthoaks No. 31, Saskatchewan [CCS470101043]","[4701043]","1530","1520","",,
"1","Antler No. 61, Saskatchewan [CCS470101047]","[4701047]","1531","1520","",,
"1","Moose Mountain No. 63, Saskatchewan [CCS470101053]","[4701053]","1532","1520","",,
"1","Brock No. 64, Saskatchewan [CCS470101058]","[4701058]","1533","1520","",,
"1","Tecumseh No. 65, Saskatchewan [CCS470101063]","[4701063]","1534","1520","",,
"1","Golden West No. 95, Saskatchewan [CCS470101069]","[4701069]","1535","1520","",,
"1","Hazelwood No. 94, Saskatchewan [CCS470101072]","[4701072]","1536","1520","",,
"1","Wawken No. 93, Saskatchewan [CCS470101076]","[4701076]","1537","1520","",,
"1","Walpole No. 92, Saskatchewan [CCS470101091]","[4701091]","1538","1520","",,
"1","Maryfield No. 91, Saskatchewan [CCS470101094]","[4701094]","1539","1520","",,
"1","Moosomin No. 121, Saskatchewan [CCS470105001]","[4705001]","1541","1540","",,
"1","Martin No. 122, Saskatchewan [CCS470105007]","[4705007]","1542","1540","",,
"1","Silverwood No. 123, Saskatchewan [CCS470105011]","[4705011]","1543","1540","",,
"1","Kingsley No. 124, Saskatchewan [CCS470105014]","[4705014]","1544","1540","",,
"1","Chester No. 125, Saskatchewan [CCS470105018]","[4705018]","1545","1540","",,
"1","Wolseley No. 155, Saskatchewan [CCS470105027]","[4705027]","1546","1540","",,
"1","Elcapo No. 154, Saskatchewan [CCS470105028]","[4705028]","1547","1540","",,
"1","Willowdale No. 153, Saskatchewan [CCS470105033]","[4705033]","1548","1540","",,
"1","Rocanville No. 151, Saskatchewan [CCS470105037]","[4705037]","1549","1540","",,
"1","Spy Hill No. 152, Saskatchewan [CCS470105041]","[4705041]","1550","1540","",,
"1","Langenburg No. 181, Saskatchewan [CCS470105047]","[4705047]","1551","1540","",,
"1","Fertile Belt No. 183, Saskatchewan [CCS470105051]","[4705051]","1552","1540","",,
"1","Grayson No. 184, Saskatchewan [CCS470105057]","[4705057]","1553","1540","",,
"1","McLeod No. 185, Saskatchewan [CCS470105063]","[4705063]","1554","1540","",,
"1","Stanley No. 215, Saskatchewan [CCS470105067]","[4705067]","1555","1540","",,
"1","Cana No. 214, Saskatchewan [CCS470105073]","[4705073]","1556","1540","",,
"1","Saltcoats No. 213, Saskatchewan [CCS470105077]","[4705077]","1557","1540","",,
"1","Churchbridge No. 211, Saskatchewan [CCS470105093]","[4705093]","1558","1540","",,
"1","Calder No. 241, Saskatchewan [CCS470109001]","[4709001]","1560","1559","",,
"1","Wallace No. 243, Saskatchewan [CCS470109006]","[4709006]","1561","1559","",,
"1","Orkney No. 244, Saskatchewan [CCS470109011]","[4709011]","1562","1559","",,
"1","Garry No. 245, Saskatchewan [CCS470109019]","[4709019]","1563","1559","",,
"1","Insinger No. 275, Saskatchewan [CCS470109023]","[4709023]","1564","1559","",,
"1","Good Lake No. 274, Saskatchewan [CCS470109029]","[4709029]","1565","1559","",,
"1","Sliding Hills No. 273, Saskatchewan [CCS470109033]","[4709033]","1566","1559","",,
"1","Cote No. 271, Saskatchewan [CCS470109037]","[4709037]","1567","1559","",,
"1","St. Philips No. 301, Saskatchewan [CCS470109042]","[4709042]","1568","1559","",,
"1","Keys No. 303, Saskatchewan [CCS470109046]","[4709046]","1569","1559","",,
"1","Buchanan No. 304, Saskatchewan [CCS470109049]","[4709049]","1570","1559","",,
"1","Invermay No. 305, Saskatchewan [CCS470109054]","[4709054]","1571","1559","",,
"1","Hazel Dell No. 335, Saskatchewan [CCS470109060]","[4709060]","1572","1559","",,
"1","Preeceville No. 334, Saskatchewan [CCS470109062]","[4709062]","1573","1559","",,
"1","Clayton No. 333, Saskatchewan [CCS470109067]","[4709067]","1574","1559","",,
"1","Livingston No. 331, Saskatchewan [CCS470109075]","[4709075]","1575","1559","",,
"1","Ituna Bon Accord No. 246, Saskatchewan [CCS470110003]","[4710003]","1577","1576","",,
"1","Kellross No. 247, Saskatchewan [CCS470110008]","[4710008]","1578","1576","",,
"1","Touchwood No. 248, Saskatchewan [CCS470110014]","[4710014]","1579","1576","",,
"1","Mount Hope No. 279, Saskatchewan [CCS470110024]","[4710024]","1580","1576","",,
"1","Emerald No. 277, Saskatchewan [CCS470110031]","[4710031]","1581","1576","",,
"1","Foam Lake No. 276, Saskatchewan [CCS470110036]","[4710036]","1582","1576","",,
"1","Elfros No. 307, Saskatchewan [CCS470110041]","[4710041]","1583","1576","",,
"1","Big Quill No. 308, Saskatchewan [CCS470110046]","[4710046]","1584","1576","",,
"1","Prairie Rose No. 309, Saskatchewan [CCS470110052]","[4710052]","1585","1576","",,
"1","Leroy No. 339, Saskatchewan [CCS470110056]","[4710056]","1586","1576","",,
"1","Lakeside No. 338, Saskatchewan [CCS470110061]","[4710061]","1587","1576","",,
"1","Lakeview No. 337, Saskatchewan [CCS470110066]","[4710066]","1588","1576","",,
"1","Sasman No. 336, Saskatchewan [CCS470110071]","[4710071]","1589","1576","",,
"1","Division No.  2, Saskatchewan [CD470202000]","[4702]","1591","1590","",,
"1","Division No.  6, Saskatchewan [CD470206000]","[4706]","1612","1590","",,
"1","Cambria No. 6, Saskatchewan [CCS470202001]","[4702001]","1592","1591","",,
"1","Souris Valley No. 7, Saskatchewan [CCS470202006]","[4702006]","1593","1591","",,
"1","Lake Alma No. 8, Saskatchewan [CCS470202011]","[4702011]","1594","1591","",,
"1","Surprise Valley No. 9, Saskatchewan [CCS470202014]","[4702014]","1595","1591","",,
"1","Happy Valley No. 10, Saskatchewan [CCS470202018]","[4702018]","1596","1591","",,
"1","Bengough No. 40, Saskatchewan [CCS470202024]","[4702024]","1597","1591","",,
"1","The Gap No. 39, Saskatchewan [CCS470202026]","[4702026]","1598","1591","",,
"1","Laurier No. 38, Saskatchewan [CCS470202029]","[4702029]","1599","1591","",,
"1","Lomond No. 37, Saskatchewan [CCS470202033]","[4702033]","1600","1591","",,
"1","Cymri No. 36, Saskatchewan [CCS470202037]","[4702037]","1601","1591","",,
"1","Griffin No. 66, Saskatchewan [CCS470202042]","[4702042]","1602","1591","",,
"1","Weyburn No. 67, Saskatchewan [CCS470202044]","[4702044]","1603","1591","",,
"1","Brokenshell No. 68, Saskatchewan [CCS470202051]","[4702051]","1604","1591","",,
"1","Norton No. 69, Saskatchewan [CCS470202052]","[4702052]","1605","1591","",,
"1","Key West No. 70, Saskatchewan [CCS470202057]","[4702057]","1606","1591","",,
"1","Elmsthorpe No. 100, Saskatchewan [CCS470202061]","[4702061]","1607","1591","",,
"1","Caledonia No. 99, Saskatchewan [CCS470202066]","[4702066]","1608","1591","",,
"1","Scott No. 98, Saskatchewan [CCS470202069]","[4702069]","1609","1591","",,
"1","Wellington No. 97, Saskatchewan [CCS470202073]","[4702073]","1610","1591","",,
"1","Fillmore No. 96, Saskatchewan [CCS470202076]","[4702076]","1611","1591","",,
"1","Montmartre No. 126, Saskatchewan [CCS470206001]","[4706001]","1613","1612","",,
"1","Francis No. 127, Saskatchewan [CCS470206004]","[4706004]","1614","1612","",,
"1","Lajord No. 128, Saskatchewan [CCS470206011]","[4706011]","1615","1612","",,
"1","Bratt's Lake No. 129, Saskatchewan [CCS470206013]","[4706013]","1616","1612","",,
"1","Redburn No. 130, Saskatchewan [CCS470206016]","[4706016]","1617","1612","",,
"1","Pense No. 160, Saskatchewan [CCS470206021]","[4706021]","1618","1612","",,
"1","Sherwood No. 159, Saskatchewan [CCS470206026]","[4706026]","1619","1612","",,
"1","Edenwold No. 158, Saskatchewan [CCS470206029]","[4706029]","1620","1612","",,
"1","South Qu'Appelle No. 157, Saskatchewan [CCS470206034]","[4706034]","1621","1612","",,
"1","Indian Head No. 156, Saskatchewan [CCS470206038]","[4706038]","1622","1612","",,
"1","Abernethy No. 186, Saskatchewan [CCS470206042]","[4706042]","1623","1612","",,
"1","North Qu'Appelle No. 187, Saskatchewan [CCS470206048]","[4706048]","1624","1612","",,
"1","Lumsden No. 189, Saskatchewan [CCS470206053]","[4706053]","1625","1612","",,
"1","Dufferin No. 190, Saskatchewan [CCS470206059]","[4706059]","1626","1612","",,
"1","Sarnia No. 221, Saskatchewan [CCS470206063]","[4706063]","1627","1612","",,
"1","Longlaketon No. 219, Saskatchewan [CCS470206070]","[4706070]","1628","1612","",,
"1","McKillop No. 220, Saskatchewan [CCS470206071]","[4706071]","1629","1612","",,
"1","Cupar No. 218, Saskatchewan [CCS470206091]","[4706091]","1630","1612","",,
"1","Lipton No. 217, Saskatchewan [CCS470206096]","[4706096]","1631","1612","",,
"1","Tullymet No. 216, Saskatchewan [CCS470206099]","[4706099]","1632","1612","",,
"1","Division No.  3, Saskatchewan [CD470303000]","[4703]","1634","1633","",,
"1","Division No.  4, Saskatchewan [CD470304000]","[4704]","1654","1633","",,
"1","Division No.  7, Saskatchewan [CD470307000]","[4707]","1668","1633","",,
"1","Division No.  8, Saskatchewan [CD470308000]","[4708]","1691","1633","",,
"1","Hart Butte No. 11, Saskatchewan [CCS470303001]","[4703001]","1635","1634","",,
"1","Poplar Valley No. 12, Saskatchewan [CCS470303006]","[4703006]","1636","1634","",,
"1","Old Post No. 43, Saskatchewan [CCS470303011]","[4703011]","1637","1634","",,
"1","Glen McPherson No. 46, Saskatchewan [CCS470303016]","[4703016]","1638","1634","",,
"1","Mankota No. 45, Saskatchewan [CCS470303018]","[4703018]","1639","1634","",,
"1","Waverley No. 44, Saskatchewan [CCS470303022]","[4703022]","1640","1634","",,
"1","Willow Bunch No. 42, Saskatchewan [CCS470303026]","[4703026]","1641","1634","",,
"1","Excel No. 71, Saskatchewan [CCS470303029]","[4703029]","1642","1634","",,
"1","Lake of the Rivers No. 72, Saskatchewan [CCS470303034]","[4703034]","1643","1634","",,
"1","Stonehenge No. 73, Saskatchewan [CCS470303038]","[4703038]","1644","1634","",,
"1","Wood River No. 74, Saskatchewan [CCS470303042]","[4703042]","1645","1634","",,
"1","Pinto Creek No. 75, Saskatchewan [CCS470303048]","[4703048]","1646","1634","",,
"1","Auvergne No. 76, Saskatchewan [CCS470303054]","[4703054]","1647","1634","",,
"1","Whiska Creek No. 106, Saskatchewan [CCS470303059]","[4703059]","1648","1634","",,
"1","Glen Bain No. 105, Saskatchewan [CCS470303064]","[4703064]","1649","1634","",,
"1","Gravelbourg No. 104, Saskatchewan [CCS470303068]","[4703068]","1650","1634","",,
"1","Sutton No. 103, Saskatchewan [CCS470303074]","[4703074]","1651","1634","",,
"1","Lake Johnston No. 102, Saskatchewan [CCS470303093]","[4703093]","1652","1634","",,
"1","Terrell No. 101, Saskatchewan [CCS470303096]","[4703096]","1653","1634","",,
"1","Val Marie No. 17, Saskatchewan [CCS470304003]","[4704003]","1655","1654","",,
"1","Lone Tree No. 18, Saskatchewan [CCS470304006]","[4704006]","1656","1654","",,
"1","Frontier No. 19, Saskatchewan [CCS470304011]","[4704011]","1657","1654","",,
"1","Reno No. 51, Saskatchewan [CCS470304019]","[4704019]","1658","1654","",,
"1","White Valley No. 49, Saskatchewan [CCS470304024]","[4704024]","1659","1654","",,
"1","Wise Creek No. 77, Saskatchewan [CCS470304028]","[4704028]","1660","1654","",,
"1","Grassy Creek No. 78, Saskatchewan [CCS470304034]","[4704034]","1661","1654","",,
"1","Arlington No. 79, Saskatchewan [CCS470304038]","[4704038]","1662","1654","",,
"1","Maple Creek No. 111, Saskatchewan [CCS470304045]","[4704045]","1663","1654","",,
"1","Piapot No. 110, Saskatchewan [CCS470304050]","[4704050]","1664","1654","",,
"1","Carmichael No. 109, Saskatchewan [CCS470304054]","[4704054]","1665","1654","",,
"1","Bone Creek No. 108, Saskatchewan [CCS470304058]","[4704058]","1666","1654","",,
"1","Lac Pelletier No. 107, Saskatchewan [CCS470304061]","[4704061]","1667","1654","",,
"1","Baildon No. 131, Saskatchewan [CCS470307001]","[4707001]","1669","1668","",,
"1","Hillsborough No. 132, Saskatchewan [CCS470307004]","[4707004]","1670","1668","",,
"1","Rodgers No. 133, Saskatchewan [CCS470307006]","[4707006]","1671","1668","",,
"1","Shamrock No. 134, Saskatchewan [CCS470307011]","[4707011]","1672","1668","",,
"1","Lawtonia No. 135, Saskatchewan [CCS470307014]","[4707014]","1673","1668","",,
"1","Coulee No. 136, Saskatchewan [CCS470307018]","[4707018]","1674","1668","",,
"1","Excelsior No. 166, Saskatchewan [CCS470307021]","[4707021]","1675","1668","",,
"1","Morse No. 165, Saskatchewan [CCS470307024]","[4707024]","1676","1668","",,
"1","Chaplin No. 164, Saskatchewan [CCS470307029]","[4707029]","1677","1668","",,
"1","Wheatlands No. 163, Saskatchewan [CCS470307032]","[4707032]","1678","1668","",,
"1","Caron No. 162, Saskatchewan [CCS470307036]","[4707036]","1679","1668","",,
"1","Moose Jaw No. 161, Saskatchewan [CCS470307038]","[4707038]","1680","1668","",,
"1","Marquis No. 191, Saskatchewan [CCS470307042]","[4707042]","1681","1668","",,
"1","Eyebrow No. 193, Saskatchewan [CCS470307047]","[4707047]","1682","1668","",,
"1","Enfield No. 194, Saskatchewan [CCS470307053]","[4707053]","1683","1668","",,
"1","Canaan No. 225, Saskatchewan [CCS470307058]","[4707058]","1684","1668","",,
"1","Victory No. 226, Saskatchewan [CCS470307063]","[4707063]","1685","1668","",,
"1","King George No. 256, Saskatchewan [CCS470307066]","[4707066]","1686","1668","",,
"1","Coteau No. 255, Saskatchewan [CCS470307067]","[4707067]","1687","1668","",,
"1","Maple Bush No. 224, Saskatchewan [CCS470307071]","[4707071]","1688","1668","",,
"1","Huron No. 223, Saskatchewan [CCS470307076]","[4707076]","1689","1668","",,
"1","Craik No. 222, Saskatchewan [CCS470307091]","[4707091]","1690","1668","",,
"1","Swift Current No. 137, Saskatchewan [CCS470308001]","[4708001]","1692","1691","",,
"1","Webb No. 138, Saskatchewan [CCS470308006]","[4708006]","1693","1691","",,
"1","Gull Lake No. 139, Saskatchewan [CCS470308009]","[4708009]","1694","1691","",,
"1","Big Stick No. 141, Saskatchewan [CCS470308016]","[4708016]","1695","1691","",,
"1","Enterprise No. 142, Saskatchewan [CCS470308021]","[4708021]","1696","1691","",,
"1","Fox Valley No. 171, Saskatchewan [CCS470308024]","[4708024]","1697","1691","",,
"1","Pittville No. 169, Saskatchewan [CCS470308028]","[4708028]","1698","1691","",,
"1","Riverside No. 168, Saskatchewan [CCS470308031]","[4708031]","1699","1691","",,
"1","Saskatchewan Landing No. 167, Saskatchewan [CCS470308038]","[4708038]","1700","1691","",,
"1","Lacadena No. 228, Saskatchewan [CCS470308042]","[4708042]","1701","1691","",,
"1","Miry Creek No. 229, Saskatchewan [CCS470308046]","[4708046]","1702","1691","",,
"1","Clinworth No. 230, Saskatchewan [CCS470308053]","[4708053]","1703","1691","",,
"1","Happyland No. 231, Saskatchewan [CCS470308056]","[4708056]","1704","1691","",,
"1","Deer Forks No. 232, Saskatchewan [CCS470308061]","[4708061]","1705","1691","",,
"1","Chesterfield No. 261, Saskatchewan [CCS470308065]","[4708065]","1706","1691","",,
"1","Newcombe No. 260, Saskatchewan [CCS470308071]","[4708071]","1707","1691","",,
"1","Snipe Lake No. 259, Saskatchewan [CCS470308074]","[4708074]","1708","1691","",,
"1","Monet No. 257, Saskatchewan [CCS470308092]","[4708092]","1709","1691","",,
"1","Division No. 11, Saskatchewan [CD470411000]","[4711]","1711","1710","",,
"1","Division No. 12, Saskatchewan [CD470412000]","[4712]","1732","1710","",,
"1","Division No. 13, Saskatchewan [CD470413000]","[4713]","1748","1710","",,
"1","Last Mountain Valley No. 250, Saskatchewan [CCS470411003]","[4711003]","1712","1711","",,
"1","Big Arm No. 251, Saskatchewan [CCS470411006]","[4711006]","1713","1711","",,
"1","Arm River No. 252, Saskatchewan [CCS470411011]","[4711011]","1714","1711","",,
"1","Willner No. 253, Saskatchewan [CCS470411016]","[4711016]","1715","1711","",,
"1","Loreburn No. 254, Saskatchewan [CCS470411018]","[4711018]","1716","1711","",,
"1","Rudy No. 284, Saskatchewan [CCS470411026]","[4711026]","1717","1711","",,
"1","Rosedale No. 283, Saskatchewan [CCS470411031]","[4711031]","1718","1711","",,
